x y lead slope theta0 tamb elev
516.555 4304.475 75.30007 8.802186 0.08816349 30.01124 411.8894
523.035 4304.475 78.64975 1.490107 0.1009489 29.19476 525.0506
529.515 4304.475 75.08042 4.528563 0.08 29.26592 506.1654
535.995 4304.475 74.28532 2.707875 0.08 27.58991 778.1122
542.475 4304.475 78.68983 10.43489 0.1094838 30.95265 255.7118
548.955 4304.475 75.66472 6.045551 0.08630178 31.00562 255.6611
555.435 4304.475 79.34351 0.1062737 0.2560725 31.96322 102.8958
561.375 4304.475 78.46162 0.7212834 0.1286656 31.99523 97.67857
567.855 4304.475 79.16016 4.684223 0.1374946 31.90083 103.8826
574.335 4304.475 78.46346 5.34178 0.102078 31.99356 104.2576
580.815 4304.475 74.85225 2.755631 0.08 29.36986 505.6072
587.295 4304.475 75.13483 11.68491 0.08 28.37055 630.0859
593.775 4304.475 75.0306 7.108817 0.08 30.0194 385.1454
600.255 4304.475 75.22801 7.593944 0.08 27.65725 739.4479
505.755 4303.935 78.73109 0.6035216 0.1311758 32.60464 5.026374
511.695 4303.935 79.57724 3.065254 0.1831419 31.53036 161.2907
518.175 4303.935 76.1874 12.15681 0.082836 30.25444 335.9211
524.655 4303.935 79.39373 4.181983 0.18253 29.85114 427.8104
531.135 4303.935 79.19447 2.104704 0.209639 29.50001 486.0209
537.615 4303.935 74.78389 11.26079 0.08 27.49677 786.731
544.095 4303.935 79.29225 4.522386 0.2704019 31.25835 216.9201
550.575 4303.935 78.34307 12.08653 0.1003148 30.93373 256.3185
557.055 4303.935 79.38621 0.3926054 0.2369666 32.04278 90.48741
563.535 4303.935 77.97687 1.561637 0.1157641 32.07415 89.16036
569.475 4303.935 74.52736 10.30748 0.08 30.09541 366.2364
575.955 4303.935 79.43296 3.08035 0.2216872 31.85925 116.1656
582.435 4303.935 79.4111 2.595401 0.166442 29.28429 508.2632
588.915 4303.935 75.7975 16.05524 0.08 28.54369 583.1321
595.395 4303.935 75.10868 17.34614 0.08 28.67376 606.2227
601.875 4303.935 77.4759 10.18436 0.1275056 27.17561 807.8358
507.915 4303.395 78.01242 4.718722 0.09795189 32.17736 78.18783
514.395 4303.395 78.52159 11.17389 0.08939946 30.47709 314.8853
520.875 4303.395 75.66244 19.03493 0.08 29.12441 532.4738
526.815 4303.395 75.50432 14.53954 0.08 29.72561 426.8403
533.295 4303.395 74.49381 10.88538 0.08 27.37645 784.6882
539.775 4303.395 74.94876 7.502264 0.08 29.52295 486.1974
546.255 4303.395 78.54666 5.933138 0.1269084 30.71688 296.5291
552.735 4303.395 77.44485 1.659722 0.08729682 31.41926 186.7929
559.215 4303.395 79.87733 0.8624435 0.1519702 32.10108 83.55047
565.695 4303.395 79.26813 0.3303066 0.1379408 32.14234 75.70926
572.175 4303.395 75.88133 14.75107 0.08 30.73412 240.6407
578.655 4303.395 78.07717 7.060991 0.08718569 30.62996 316.9618
584.595 4303.395 74.71877 9.921645 0.08 28.46956 633.0659
591.075 4303.395 79.62614 4.615436 0.1625453 30.34536 342.7776
597.555 4303.395 75.81609 18.54094 0.08 27.15296 752.3318
604.035 4303.395 79.51615 7.961638 0.1681172 28.9394 569.2603
509.535 4302.855 78.21229 5.525367 0.08976547 32.03036 87.25684
516.015 4302.855 78.0568 3.796433 0.09717458 30.21477 372.8722
522.495 4302.855 74.99836 13.13611 0.08 29.01341 546.6684
528.975 4302.855 75.34344 13.95857 0.08 29.52438 476.8903
535.455 4302.855 74.70153 6.760609 0.08 27.61262 777.0932
541.395 4302.855 78.6635 11.49447 0.1074504 30.13003 391.7297
547.875 4302.855 79.29826 2.732537 0.2537599 31.37116 188.3977
554.355 4302.855 77.91721 1.61129 0.1113835 31.80338 127.2635
560.835 4302.855 79.55709 0.2000076 0.193559 32.10504 81.31005
567.315 4302.855 77.88693 3.429303 0.1025226 32.03978 85.94354
573.795 4302.855 79.56243 0.423594 0.193559 32.11427 80.05756
580.275 4302.855 78.81039 10.39311 0.124936 29.75226 421.6661
586.755 4302.855 74.73453 14.36286 0.08 27.70008 748.6716
592.695 4302.855 79.20921 4.475423 0.3015072 30.60154 307.3961
599.175 4302.855 74.72367 6.759912 0.08 26.14522 979.2828
490.635 4302.315 78.58232 0.9162992 0.1173541 32.61005 1.360546
508.995 4302.315 74.62194 4.866584 0.08 32.05714 78.75342
515.475 4302.315 74.43084 4.389181 0.08 30.19221 362.373
521.955 4302.315 75.33013 15.43047 0.08 28.90786 545.2524
528.435 4302.315 79.32718 17.6064 0.09756471 29.37943 415.6335
534.915 4302.315 75.13732 15.66316 0.08 27.802 729.5049
541.395 4302.315 75.11641 5.866815 0.08079763 30.27336 371.2806
547.335 4302.315 74.37195 4.890694 0.08 31.4411 183.4471
553.815 4302.315 78.00993 4.926028 0.08745458 31.64509 154.9372
560.295 4302.315 79.51443 0.2996555 0.2031127 32.13159 77.65736
566.775 4302.315 79.36325 2.904348 0.142915 32.10574 76.37434
573.255 4302.315 78.26058 0.4985006 0.08977456 32.13366 77.77515
579.735 4302.315 79.69431 13.13441 0.2228427 30.15427 361.854
586.215 4302.315 74.51792 8.671056 0.08 27.63912 769.5546
592.695 4302.315 74.59449 6.590067 0.08 30.39333 334.1283
599.175 4302.315 75.37104 13.46779 0.08 26.94712 881.3854
605.115 4302.315 78.49319 8.46931 0.1226093 28.81696 571.8006
505.755 4301.775 74.63 5.259217 0.08 32.08333 81.91506
512.235 4301.775 78.35569 15.87406 0.09385981 29.99057 333.7888
518.715 4301.775 79.28172 4.304733 0.2409315 30.85826 268.6094
525.195 4301.775 79.59052 12.72609 0.2732381 30.12433 351.7732
531.675 4301.775 79.08082 2.586851 0.2504973 29.42092 494.5944
538.155 4301.775 75.91113 17.75419 0.08 29.74577 431.3286
544.635 4301.775 79.34471 3.065072 0.2515512 31.77419 134.8525
551.115 4301.775 75.76732 17.4978 0.08 30.31431 331.3811
557.055 4301.775 78.39776 1.383531 0.1311758 32.00492 93.74776
563.535 4301.775 79.33671 0.6430758 0.2684171 32.11202 78.43288
570.015 4301.775 75.21627 2.454929 0.08 32.21357 69.21046
576.495 4301.775 78.6678 11.0246 0.08884369 31.51509 168.5986
582.975 4301.775 79.71749 14.66815 0.2103875 28.84967 517.1721
589.455 4301.775 78.90372 8.72109 0.1406151 29.759 413.4897
595.935 4301.775 75.20935 9.597567 0.08 28.96639 574.1893
602.415 4301.775 74.4829 7.354537 0.08 28.35935 656.4538
501.435 4301.235 75.7077 7.72017 0.08524914 32.45597 19.75174
507.915 4301.235 77.98326 5.507791 0.09931273 32.27619 46.28378
514.395 4301.235 79.47501 5.327161 0.209262 31.38034 196.5028
520.875 4301.235 77.91029 6.204736 0.1158701 30.32156 364.7766
527.355 4301.235 74.46273 5.748343 0.08 29.78357 429.7336
533.835 4301.235 75.40712 13.37798 0.08 28.20538 635.0442
540.315 4301.235 79.87707 7.283599 0.148017 30.80429 266.1228
546.795 4301.235 74.60461 6.925124 0.08 31.39095 190.4757
553.275 4301.235 79.30989 0.8351561 0.2586307 31.73973 135.1462
559.215 4301.235 79.33801 0.6134765 0.2665016 32.12682 78.72588
565.695 4301.235 77.95043 2.470811 0.09474894 31.89778 106.2306
572.175 4301.235 79.74688 0.4721254 0.1689334 32.17348 71.29798
578.655 4301.235 75.89255 14.1024 0.08 30.28952 299.1418
585.135 4301.235 79.47703 5.495829 0.1611032 28.79338 589.2853
591.615 4301.235 74.78733 5.127463 0.08 30.27707 359.3438
598.095 4301.235 78.83153 11.98919 0.1002654 27.75677 750.2318
604.575 4301.235 78.31374 8.236909 0.09747396 28.69503 583.429
504.135 4300.695 75.92897 4.021798 0.0878551 32.5539 18.86974
510.075 4300.695 74.85561 7.568169 0.08 31.325 200.2343
516.555 4300.695 74.26571 6.053557 0.08 31.044 253.6397
523.035 4300.695 76.72367 25.92672 0.08 29.99841 373.2011
529.515 4300.695 74.9063 9.705509 0.08 29.27279 525.9759
535.995 4300.695 79.47889 2.399901 0.1560647 28.68809 601.2988
542.475 4300.695 79.77385 4.624781 0.1589656 31.27519 196.1765
548.955 4300.695 75.4175 16.56765 0.08 29.01093 536.2287
555.435 4300.695 79.61883 3.391582 0.1825077 31.78218 121.9713
561.915 4300.695 78.23213 1.152523 0.1311758 32.14024 77.33353
567.855 4300.695 79.44988 0.4660013 0.219509 32.17395 69.49897
574.335 4300.695 78.76861 0.1515081 0.1311758 32.15165 73.71295
580.815 4300.695 74.90273 7.856951 0.08 29.49178 490.0021
587.295 4300.695 74.78752 12.98042 0.08 28.9626 557.6651
593.775 4300.695 74.84629 10.60853 0.08 29.87634 396.8931
600.255 4300.695 74.79743 4.582006 0.08 28.57239 632.6225
490.635 4300.155 79.98095 0.5106916 0.1519702 32.63478 0.6321076
504.135 4300.155 74.46681 4.497515 0.08 32.29966 40.83664
510.075 4300.155 76.66133 2.709547 0.08948509 31.50797 173.8015
516.555 4300.155 75.65829 7.871946 0.08465688 31.20887 224.7578
523.035 4300.155 77.01906 25.31947 0.08 29.75714 338.8669
529.515 4300.155 75.49002 6.711104 0.08091573 29.67899 456.3049
535.995 4300.155 74.24365 3.318636 0.08 28.65281 604.0352
542.475 4300.155 78.64386 4.50605 0.1030731 30.9824 249.2438
548.955 4300.155 74.83096 13.64361 0.08 29.85265 432.0809
555.435 4300.155 74.87746 6.884254 0.08202546 31.495 151.9955
561.915 4300.155 79.66156 0.5645543 0.1794589 32.14106 75.50879
567.855 4300.155 78.38651 0.2065591 0.1311758 32.1784 69.57555
574.335 4300.155 78.70131 0.6201479 0.1311758 32.14278 74.28382
580.815 4300.155 79.40748 18.77347 0.09297698 29.07855 489.2201
587.295 4300.155 79.73434 9.791605 0.150983 28.79905 562.8445
593.775 4300.155 75.66249 16.26367 0.08 29.66837 428.2078
600.255 4300.155 74.78678 4.237761 0.08215318 28.86915 583.1636
498.195 4299.615 78.80606 8.164646 0.1311758 32.62432 11.07264
504.675 4299.615 78.36114 2.306388 0.1073552 32.5424 16.03919
511.155 4299.615 74.25811 1.811993 0.08 30.8416 272.0686
517.095 4299.615 79.27384 2.025288 0.2768694 31.46594 182.3272
523.575 4299.615 75.3624 14.49416 0.08 29.88231 393.3557
530.055 4299.615 79.36059 1.116066 0.1795972 29.78033 440.9586
536.535 4299.615 79.00758 4.649001 0.1436395 28.92233 558.8252
543.015 4299.615 74.29126 3.347178 0.08 30.52745 320.2027
549.495 4299.615 79.39538 10.68776 0.147751 30.27769 348.084
555.975 4299.615 79.48396 5.131903 0.2131833 31.63717 142.4026
562.455 4299.615 79.92345 1.081219 0.1475543 32.04892 87.28728
568.935 4299.615 77.74154 0.5676403 0.1311758 32.19721 68.15468
574.875 4299.615 78.21584 1.964867 0.121885 32.08669 84.2922
581.355 4299.615 78.14045 4.611672 0.1041961 29.42455 501.4076
587.835 4299.615 74.56603 7.829565 0.08 29.43715 498.2046
594.315 4299.615 79.88948 9.508981 0.1574246 30.35722 359.4818
600.795 4299.615 74.73083 12.10534 0.08 28.82421 582.9212
501.975 4299.075 75.30415 5.098179 0.08 32.44923 28.51563
508.455 4299.075 79.55704 4.038744 0.1962703 31.86299 121.0164
514.935 4299.075 76.86586 23.92907 0.08 30.49416 215.5485
521.415 4299.075 75.52966 18.0236 0.08 30.17617 335.5159
527.355 4299.075 79.33496 5.316016 0.207177 30.07334 381.5893
533.835 4299.075 74.89133 12.02493 0.08 28.9567 571.6053
540.315 4299.075 74.75664 10.87105 0.08 31.09207 240.2528
546.795 4299.075 79.38161 3.326265 0.2404106 31.84638 118.2294
553.275 4299.075 76.27245 10.71712 0.08872866 30.91183 245.5735
559.755 4299.075 79.29452 0.2946188 0.34 32.19339 67.79852
566.235 4299.075 79.5325 0.2593442 0.2002533 32.19081 67.83516
572.715 4299.075 79.37522 0.5107236 0.2466802 32.18192 70.3708
578.655 4299.075 78.02664 2.39977 0.110399 30.75122 290.8618
585.135 4299.075 74.85539 4.715215 0.08 28.41664 638.7751
591.615 4299.075 74.74836 4.355481 0.08 30.18476 375.8315
598.095 4299.075 74.48833 6.32233 0.08 28.96868 563.7311
604.575 4299.075 75.43603 6.409918 0.0821181 29.09956 553.1802
500.895 4298.535 77.8906 0.3523162 0.1311758 32.61725 2.365014
507.375 4298.535 74.93169 5.767415 0.08 31.52693 163.0277
513.855 4298.535 77.65118 6.560172 0.09070835 29.5165 484.8643
520.335 4298.535 74.27462 3.6706 0.08 30.87946 271.4409
526.275 4298.535 79.49507 9.889755 0.2227874 30.17337 340.8111
532.755 4298.535 75.87486 17.73364 0.08 28.8697 524.088
539.235 4298.535 79.90502 7.227218 0.1525486 30.88305 264.5464
545.715 4298.535 79.45835 7.181321 0.286548 31.96012 95.39606
552.195 4298.535 78.77848 8.381025 0.1246046 31.22782 210.903
558.675 4298.535 79.44094 1.602089 0.1439315 31.80714 126.4958
565.155 4298.535 78.6288 1.655647 0.1174119 32.19936 68.00091
571.635 4298.535 78.36593 0.1981702 0.1311758 32.16373 71.52668
578.115 4298.535 75.08083 9.650774 0.08 30.2249 379.8719
584.055 4298.535 74.56038 6.567556 0.08 27.8234 722.0604
590.535 4298.535 76.12791 3.440017 0.08762015 30.01323 405.8007
597.015 4298.535 75.21691 10.46613 0.08129691 29.07876 521.7831
603.495 4298.535 78.57217 5.85944 0.09062611 29.46026 476.9227
497.115 4297.995 78.64127 0.3286724 0.1311758 32.62783 1.287402
503.595 4297.995 76.96612 3.713481 0.1235308 32.57968 11.1742
510.075 4297.995 76.38445 21.89215 0.08 30.35186 254.9055
516.555 4297.995 77.7074 29.70935 0.08 30.14285 306.5428
523.035 4297.995 79.92198 16.59909 0.2664203 30.34223 280.1212
528.975 4297.995 78.13916 2.868043 0.08992244 29.68214 455.5094
535.455 4297.995 74.45974 9.272891 0.08 28.38369 661.5069
541.935 4297.995 74.8991 7.26764 0.08 31.45128 190.1859
548.415 4297.995 74.63932 4.175817 0.08 30.7137 296.8682
554.895 4297.995 78.21985 7.890272 0.1019016 31.19126 205.1411
561.375 4297.995 79.32651 1.847276 0.2908661 32.23095 65.42633
567.855 4297.995 79.32375 0.162928 0.2879482 32.19029 68.2645
574.335 4297.995 79.70682 0.7173676 0.1727646 32.13933 76.63786
580.275 4297.995 75.22699 17.87159 0.08064905 29.89571 348.8831
586.755 4297.995 78.01164 4.929393 0.09344421 29.06451 554.3863
593.235 4297.995 76.59641 3.284205 0.1079709 30.52769 314.2617
599.715 4297.995 79.15778 3.846772 0.2288146 29.45516 480.1503
491.175 4297.455 78.2995 5.473251 0.1182714 32.54453 15.91123
498.735 4297.455 78.02149 4.430145 0.1061559 32.57091 9.732689
505.215 4297.455 74.66967 5.675731 0.08 32.20304 74.34577
511.695 4297.455 75.37701 5.583637 0.08280441 31.79796 134.1899
518.175 4297.455 74.52049 9.418383 0.08 30.90316 241.3263
524.115 4297.455 79.48653 3.707203 0.1822379 30.67551 291.7124
530.595 4297.455 74.70943 4.576973 0.08 30.01462 410.2982
537.075 4297.455 79.61961 14.17461 0.1435197 29.90132 389.1833
543.555 4297.455 77.48539 5.707801 0.1066151 31.38103 192.2838
550.035 4297.455 74.7554 5.978753 0.08 31.4063 195.4796
556.515 4297.455 75.40164 6.765257 0.08 30.6523 296.4361
562.995 4297.455 75.01497 5.779665 0.08 31.793 128.8494
569.475 4297.455 79.05561 0.01874896 0.1311758 32.17712 69.92956
575.955 4297.455 77.57603 0.9584517 0.1176427 32.12099 80.55771
581.895 4297.455 77.98852 4.004461 0.09240339 29.11997 545.539
588.375 4297.455 74.72148 7.53988 0.08 29.85828 436.6435
594.855 4297.455 74.426 3.977134 0.08 29.99818 397.0561
601.335 4297.455 74.98643 2.547463 0.08 28.84372 585.7828
492.795 4296.915 79.63896 0.5282677 0.1912466 32.62022 1.431261
500.355 4296.915 78.25744 11.24905 0.1297281 32.10471 49.71774
506.835 4296.915 78.51148 10.28736 0.09707355 31.98774 109.1562
513.315 4296.915 74.92822 10.42475 0.08 31.16423 212.8776
519.795 4296.915 74.79003 5.938489 0.08 30.62344 290.835
525.735 4296.915 78.49539 5.925105 0.1124099 30.05879 396.7745
532.215 4296.915 75.05275 10.64497 0.08 30.00494 404.4995
538.695 4296.915 75.88291 12.88432 0.08 30.72339 297.0113
545.175 4296.915 75.76584 6.876564 0.08278394 31.78707 110.5488
551.655 4296.915 75.03378 5.17484 0.08189449 31.60544 161.295
558.135 4296.915 79.58264 5.298984 0.195005 31.73668 121.0056
564.615 4296.915 79.28914 0.8540525 0.34 32.19265 65.48184
571.095 4296.915 78.23892 0.8300672 0.1311758 32.13922 73.78516
577.035 4296.915 78.75788 1.727121 0.1268433 31.98253 100.7787
583.515 4296.915 78.76032 12.74746 0.1234804 29.11666 523.4344
589.995 4296.915 78.44 14.41762 0.09846213 29.38037 480.749
596.475 4296.915 79.58422 9.465669 0.1832116 29.73682 445.8236
602.955 4296.915 74.56251 9.635669 0.08 29.81146 431.1471
494.415 4296.375 78.87375 10.36129 0.09200858 32.36102 49.37042
501.975 4296.375 77.90766 0.4104711 0.1311758 32.59178 5.717973
508.455 4296.375 77.75858 4.561588 0.1311758 31.27805 206.4857
514.935 4296.375 79.6952 12.7142 0.3024252 31.5155 134.9818
520.875 4296.375 75.0425 5.239991 0.08845278 30.54629 320.2416
527.355 4296.375 79.17298 0.62161 0.2418422 30.23015 369.1317
533.835 4296.375 78.4553 9.302269 0.1163539 28.90686 542.1617
540.315 4296.375 75.03434 2.520605 0.08 30.79234 279.1333
546.795 4296.375 78.43686 1.390553 0.1045656 32.0835 87.3632
553.275 4296.375 78.44431 3.250777 0.09315451 31.30711 208.9215
559.755 4296.375 75.1519 2.202099 0.08648798 31.98975 96.85354
566.235 4296.375 78.85673 6.521971 0.1150061 32.07979 80.62925
572.715 4296.375 79.83495 0.3016041 0.1519702 32.12929 76.77442
578.655 4296.375 74.70269 4.956484 0.08 31.66754 150.0536
585.135 4296.375 74.67783 6.501577 0.08 28.69217 600.2267
591.615 4296.375 79.43682 9.869371 0.3241014 30.73782 267.2678
598.095 4296.375 78.52419 9.999444 0.09092344 29.0786 540.3407
604.575 4296.375 75.379 5.212625 0.0856649 29.58802 460.2363
497.655 4295.835 77.8843 1.735054 0.110533 32.50262 18.88402
504.135 4295.835 79.89654 0.2356505 0.1582594 32.56142 10.84094
510.615 4295.835 79.38587 1.709135 0.2364741 31.97844 102.2687
517.095 4295.835 75.08258 5.516869 0.08 30.96154 247.4298
523.035 4295.835 75.2642 10.34358 0.08 30.43844 341.2859
529.515 4295.835 75.30025 5.093262 0.08399519 29.98487 391.2897
535.995 4295.835 80.22042 15.80867 0.1612496 30.23416 341.0608
542.475 4295.835 74.78268 7.613875 0.08 31.64757 140.2305
548.955 4295.835 78.19355 3.292798 0.1019038 31.5233 169.8272
555.435 4295.835 75.44952 10.66982 0.08 30.8831 268.0451
561.915 4295.835 79.31506 2.504697 0.34 32.25364 61.93813
568.395 4295.835 77.75291 0.1706128 0.1311758 32.15665 72.68729
574.875 4295.835 79.46849 0.1835346 0.2124173 32.11357 79.4587
580.815 4295.835 74.36375 4.539235 0.08 29.91624 413.4424
587.295 4295.835 74.57647 11.97935 0.08 30.23235 337.4702
593.775 4295.835 79.49996 7.430856 0.1383328 29.53557 486.061
600.255 4295.835 74.21314 1.742444 0.08 28.92285 568.9946
492.795 4295.295 74.8041 6.803328 0.08 31.60168 148.2862
500.355 4295.295 78.19311 2.98092 0.09048844 32.3211 41.60636
506.835 4295.295 74.89736 16.01756 0.08 31.38601 123.5908
513.315 4295.295 79.93052 15.69341 0.3164526 31.51336 145.086
519.255 4295.295 74.6467 4.007408 0.08 30.21332 363.7665
525.735 4295.295 78.43045 7.834351 0.1046519 29.31529 482.7987
532.215 4295.295 74.68771 5.080931 0.08 30.15388 380.146
538.695 4295.295 78.40633 11.77586 0.1120586 31.31788 192.8307
545.175 4295.295 78.43317 6.629017 0.1101747 31.9965 91.13039
551.655 4295.295 78.53759 3.652494 0.1325174 31.61774 148.4154
558.135 4295.295 76.87657 3.997626 0.09088149 31.69049 148.7344
564.615 4295.295 78.16395 4.214772 0.1041424 32.06154 83.57302
571.095 4295.295 79.78035 0.06879956 0.1641342 32.14384 75.13896
577.035 4295.295 79.60114 0.592704 0.1867801 32.08709 83.64577
583.515 4295.295 75.25381 10.92248 0.08 29.33305 488.5682
589.995 4295.295 77.57984 26.44544 0.08 29.75537 409.2483
596.475 4295.295 75.1133 6.230356 0.08614231 29.5514 456.3103
602.955 4295.295 79.45345 9.834348 0.2312644 30.11172 370.2834
495.495 4294.755 78.11213 3.999978 0.1143191 32.45824 15.31462
501.975 4294.755 79.45963 1.696633 0.2348617 32.56211 6.684403
508.455 4294.755 74.90185 4.594381 0.08 31.32945 207.2065
514.935 4294.755 75.18744 13.28648 0.08 30.67403 245.2016
520.875 4294.755 74.73027 7.786984 0.08 30.6956 299.6288
527.355 4294.755 74.41375 8.335648 0.08 29.58715 448.8274
533.835 4294.755 75.05852 7.797279 0.08 29.68069 445.6167
540.315 4294.755 75.06362 9.294281 0.08 31.63362 163.5247
546.795 4294.755 79.95715 1.388198 0.1460507 32.17716 70.57516
553.275 4294.755 78.00063 6.748502 0.09995026 31.68403 149.2833
559.755 4294.755 79.97373 3.239837 0.1514647 32.28183 56.24109
566.235 4294.755 77.7525 0.3404257 0.1311758 32.17579 70.59362
572.715 4294.755 79.39128 0.37388 0.2395033 32.12942 76.58212
578.655 4294.755 78.05349 3.865614 0.1084307 31.86547 121.8178
585.135 4294.755 74.20396 10.01704 0.08 29.93313 417.9438
591.615 4294.755 75.1045 6.602894 0.08 30.19245 378.7419
598.095 4294.755 74.31695 3.765692 0.08 29.62274 459.2592
604.575 4294.755 79.62364 12.48942 0.2139278 29.74305 403.928
497.115 4294.215 78.39248 2.68683 0.09977809 32.50831 16.38895
503.595 4294.215 78.97479 4.433899 0.1290687 32.42651 23.50946
510.075 4294.215 79.68436 0.03195896 0.172847 31.98198 100
516.015 4294.215 75.18512 8.384254 0.08 30.82552 264.5732
522.495 4294.215 78.19851 3.764286 0.1041263 30.70831 301.251
528.975 4294.215 73.94006 1.679461 0.08 29.90033 422.3816
535.455 4294.215 76.65435 21.54173 0.08146957 29.85355 371.4022
541.935 4294.215 79.99013 4.360628 0.1511742 32.13029 84.37241
548.415 4294.215 78.64758 4.405131 0.1240833 32.01768 97.91174
554.895 4294.215 78.3037 7.007905 0.09489946 31.61402 149.7
561.375 4294.215 75.38824 5.225637 0.0801078 31.61545 159.3918
567.855 4294.215 78.72376 0.1512951 0.1311758 32.1595 72.3942
573.795 4294.215 79.37422 0.6684519 0.2479304 32.10746 79.02376
